customer_text,support_text,customer_id,customer_tweet_id,support_tweet_id
@AppleSupport Thanks,@723532 We can help get you to the right place to make your suggestion. Provide your feedback here:  https://t.co/eTPVYVFyd8,723532,2545546,2545545
@AppleSupport @217835 it is the worest update I have iphone 6S and 6S plus just updated them few days ago ... my next phone is not iphone,"@217835 Please join us in DM to get started, and let us know when you installed the most recent update.",217836,432382,432380
"@AppleSupport It is extremely slow when opening anything on the internet via Google. Also my battery is draining quickly even when I close apps, etc.",@344483 Let's work on these issues together. Do you notice the slowness with any particular app or service? Which device do you own?,344483,946678,946677
@AppleSupport Version 11.1.1. 👍🏼,@717639 We're happy to assist. Which iOS version are you currently running? Go to Settings &gt; General &gt; About for the version.,717639,2519376,2519375
@AppleSupport 11.0.2,@667357 We're happy to assist. Which iOS 11 version are you currently running? Go to Settings &gt; General &gt; About for the version.,667357,2361750,2361749
"@AppleSupport Nope. Didn’t work. Computer completely froze while trying to log into Google Drive, opening InDesign and I have Safari open. Fans running loud. UI plain froze.","@154042 Thank you for those details! Next, what we would recommend, is testing this issue in another user account. Let's log out of your current user, and log back in as a test user (or create a test account) and see if the same issue occurs there. Let us know how that goes.",154042,663906,663904
@AppleSupport Great thought so thank you,"@717311 Hey there. We'll be happy to answer that for you. That email appears to be a phishing attempt. You can learn more about phishing, including where to forward that, here: https://t.co/LNMCdqt6fD",717311,2518179,2518178
@AppleSupport Fix our iOS 11.03 battery issue. I’m on a 7 plus. @1257,"It’s attack of the new emoji. 

Unleash a zombie emoji-pocalypse this Halloween with the echo effect in Messages. https://t.co/P4l8dMu9dj",123167,9212,9200
@AppleSupport I️ can connect just fine but my phone won’t download anything or load any apps and my WiFi is totally fine because my other devices work,@516039 We can assist you. Are you unable to connect to any Wi-Fi network at this time?,516039,1702005,1702004
@AppleSupport @356111 all unit of iphone have damage app call me +639100166585,@356111 Maybe we can help. Let's discuss it in DM. https://t.co/GDrqU22YpT,305073,997108,997107
@AppleSupport I’m aware. What makes you think anyone would rather go to settings? 🤷🏻‍♂️🤷🏻‍♂️,"@432505 With iOS 11, you can turn off Wi-Fi &amp; Bluetooth in Settings. To leave feedback about this, click here:  https://t.co/eTPVYVFyd8",432505,1339786,1339785
@AppleSupport On my phone??,@251463 Data stored in the iCloud can be found at https://t.co/tmRhWEkIq4 or in your iCloud Drive.,251463,872444,872442
"@AppleSupport iPhone 6s, battery life is very short. Screen is destroyed I am barely use it","@289120 We want to make sure your iPhone is working properly.  Which iPhone, and exact iOS version are you running?",289120,707420,707418
"@AppleSupport Not right now, but maybe when my sister gets home from shopping. The problem is is that we've tried just about everything. I have all things saved on iCloud, but the big issue is that my phone might not get repaired totally and we'd have to pay for a whole new device.","@769302 We can definitely understand the importance of you having a working phone, especially during the holiday. Do you have a computer with iTunes available by chance? We can try activating through iTunes.",769302,2747376,2747375
@AppleSupport It worked for a few days but it’s doing it again now,"@141456 The latest version of iOS is 11.1.2. Let's go ahead and update following these steps: https://t.co/ahjigcvFRG Let us know if the issue persists afterward, and we'll continue from there.",141456,114494,114493
@AppleSupport Yes 😭,@174245 Does this continue after restarting the iPhone?,174245,1078261,1078260
@AppleSupport I’m going to get an android phone man Apple always playing up with these updates and false sense of power,@444674 We've made some changes in iOS 11 to Control Center. Look at this link for more info on those changes: https://t.co/vzVz37YMv0,444674,1396210,1396209
@AppleSupport Per the Land Rover Dealership this is a common problem with your new OS11. Everyone is having this issue.,@487599 Thanks for reaching out! We want to be sure you can connect to your car's Bluetooth without any issue. Let us know if the steps outlined here help you: https://t.co/JMbUWh4fsj,487599,2614268,2614267
"@AppleSupport I’m seeing them on my phone, laptop, and Apple TV.",@817853 Thanks for reaching out. We'd be happy to help. Which device are you seeing these duplicates and movies you haven't purchased?,817853,2964141,2964140
@AppleSupport Thanks for the response... messaged you there.,"@278084 We want your iPhone to run smoothly. To look into this with you, share with us in DM when you are noticing this slow performance. https://t.co/GDrqU22YpT",278084,663371,663370
"@AppleSupport Okay, I’ll try it, but please fix this in the next upgrade","@595479 Since our Twitter support is available in English, get help at https://t.co/IBIY3w3RGR or join https://t.co/pvaOFg6Mb1",595479,2013862,2013861
@AppleSupport I don't see my iMac in the list. Wifi and Bluetooth are on,"@218780 We can absolutely help with AirDrop. When you try to use it, what happens that isn't working as expected?",218780,437009,437013
@AppleSupport I have deleted and re-installed the app twice with no luck.  I found the Amazon app is not working either.  FYI,"@200632 Thanks for reaching out to us, we want to help. Let's start by checking the App Store to see if there is an update.",200632,356439,356438
@AppleSupport MacBook 12” late 2016. No updates available all updates are installed 10.13.1 + the last security fixes for root issue.,"@240573 Which Mac model do you have and is macOS High Sierra 10.13.1 the version installed currently?

As it wasn't clear from your last Tweet, are there any updates showing in your Mac's App Store after connecting to Wi-Fi?",240573,522087,522086
@AppleSupport Thanks but I already tried that. Regular texts are normal. Having issue with Twitter and other apps.,@628559 We know how important it is to have what you type come out correctly. Refer to these steps: https://t.co/gKAEL4wRnw,628559,2136707,2136706
@AppleSupport Seems that make a refresh but the problem remaining,"@389904 Thanks. Since you first noticed this, have you tried refreshing the widget? Click the widget and press Command R.",389904,1146743,1146745
@AppleSupport @126145 Your products are fucking garbage. I can't believe I bought into your bullshit up till iphone 5. Your company sucks. Have a good day. https://t.co/SxGBQv6HQa,"@126145 Hi Lisa, let's see what we can do to help. DM us some details about when you first noticed this and we'll go from there. https://t.co/GDrqU22YpT",553250,1847221,1847220
@AppleSupport my alarm didn’t go off lmao,@516014 We want to help make sure you upgrade goes smoothly. Could you give us a little detail as to the issues you are experiencing?,516014,1701922,1701921
@AppleSupport Also I am facing issues while searching contacts and while connecting conference call on my phone,@355321 We have received your DM and we'll be responding there momentarily. https://t.co/GDrqU22YpT,355321,1064940,1064939
@AppleSupport  https://t.co/UIuNY2LrTg,@443730 Go ahead and restart the computer and try the install again and let us know the results in DM. https://t.co/GDrqU22YpT,443730,1391883,1391882
@AppleSupport Thanks. It’s an iPhone 7 with version 11.0.1,@189106 We'd like to look into this with you. Which iPhone &amp; iOS version are you using?,189106,306214,306213
@AppleSupport @500442 I have the same problem. I have to open the app to check the new messages. 1/2,@500442 Thanks. Meet up with us in DM at the link below so we can continue assisting. https://t.co/GDrqU22YpT,500443,1636133,1636131
@AppleSupport iPhone X and the latest version.,@774795 Being able to rely on your cellular signal is so very important and we'll look into what we can regarding it. What iPhone model do you have and what's the iOS version? That's under Settings &gt; General &gt; About.,774795,2771831,2771829
