customer_text,support_text,customer_id,customer_tweet_id,support_tweet_id,intent,annotation_notes
@AppleSupport I just bought an iPhone 8 plus and I was trying to pair it with my watch,"@186353 We’ll be glad to help. To clarify, are you trying to restore a backup to your Apple Watch, or are you attempting to back it up?",186353,295387,295386,,
@AppleSupport 7.1.2 is the version installed on my phone and 6.1.6 is the version installed on iPod,"@700015 Yes, which version of iOS is installed? You can find out by tapping Settings &gt; General &gt; About.",700015,2440810,2440808,,
@AppleSupport U r telling me I need an iPhone for my 🇩🇪 language Apps/music &amp; one for my 🇬🇧 - useless!  I’m out 👎🏻 - don’t want 2 hear from u 4 90 days!,@269671 We're sorry if this has caused you any inconvenience. Check out this link with more info on this policy: https://t.co/7Hx0aYejYY,269671,631568,631566,,
@AppleSupport  https://t.co/SwTQGDpjeL,"@230289 Hello Julie, we'd be happy to work on this with you. To begin, can you tell us the exact iOS version you're using? Here's how to find it: https://t.co/ZTw54HL4Rm",230289,484495,484494,,
"@AppleSupport Well, it's about the game ""Art of Conquest"", it's a fun game at the begging and I've invested some on the game. But when your army size grow big enough, the game start crashing. after about 2 weeks time, it become totally un-playable. game crash on every battle on my iphone6plus",@403037 Maybe we can help. Tell us the app and what exactly is happening with it. Make sure to include your iOS version in Settings &gt; General &gt; About. We'll go from there. https://t.co/GDrqU22YpT,403037,1205030,1205027,,
"@AppleSupport Its new , not used ,  i want silver","@242309 We'd be happy to look into this with you. To verify, when you say return, do you mean exchange or get a refund for a recent purchase you made or are you wanting to turn in an older device that's no longer in use? Also, let us know what country you're in and we'll help.",242309,2619840,2619838,,
@AppleSupport I deleted them and tried to download them again but still no luck. I can't download anything at all yet I still have space,@497654 Got it. If you tap the apps do they pause at all?  Also can you delete them and try to download again?,497654,1624979,1624978,,
@AppleSupport iCloud photos are not missing. it’s the ability to sync with photos from Photos app that has dissapeared,"@239562 Let’s take a closer look into this. First, do you see all of your missing iCloud photos at https://t.co/9bUADNZWPX?",239562,518368,518366,,
@AppleSupport Did that and within 15 minutes it crashed and reset itself,@297225 Good to know. We released iOS 11.0.3 just a bit earlier today. Let's back up your iPhone and get you on the latest release.,297225,741030,741029,,
@AppleSupport Yes. I have that and my phone is a mess.,@302497 Thank you for reaching out to us. We're here to help. What version of iOS 11 do you have? iOS 11.0.3 is the latest version.,302497,763667,763666,,
"@AppleSupport I see I see, thanks!!!","@700812 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. For more info, check out: https://t.co/4f8hwT5to6",700812,2444102,2444101,,
"@AppleSupport That didn’t do anything, the biggest disappointment is I had most of those songs downloaded to my phone and it deleted them","@693019 If you check under Settings &gt; Music, is iCloud Music Library disabled?  If so, enable it and let us know if that works.",693019,2410373,2410378,,
"@AppleSupport Hey @AppleSupport, I've got a question regarding returns. You offering 14 days to return an item after purchasing. Is it sufficient to ship the items on the 14th day (by UPS or equivalent) or must the items arrive at Apple within 14 days? Thanks a lot!",@672834 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,672834,2321904,2321903,,
@AppleSupport Nvermind! You all fixed something on the back end and now my order is magically showing up. Thanks!,@430308 Thanks for reaching out. Go ahead and contact our Sales team for more assistance on this:  https://t.co/8yjRd1Xo0i,430308,1329993,1329992,,
"@AppleSupport I’m facing frame dropping in games which is not expected from iPhone. And Why YouTube also not smooth as it should be. I don’t how was ios 10 but in ios 11 I’m facing some minor problems, or it is my device problem! 😔 From Apple products I don’t expect amy performance issue.",@658479 We know how important it is to have your device working as expected. We'd be happy to look into this with you. We didn't see anything out of the ordinary in the video provided. Can you provide us details of what you're experiencing when your device is lagging?,658479,2261648,2261647,,
"@AppleSupport No, there’s nothing!","@142503 We do want you to be able to use the EarPods that come with your iPhone 8, and we've included the Lightning to 3.5 mm Headphone Jack Adapter. Take a look in the box to be sure you haven't overlooked it.",142503,119452,119451,,
@AppleSupport I went on https://t.co/1Zxr2dCYE1 and nothing showed up. I backed up from my phone when it restored and nothing showed up for about an hour or so,"@731058 Did anything get restored? Also, if you log onto https://t.co/MdGttkkFL9 from a web browser on a computer, do you see anything there?",731058,2578664,2578663,,
"@AppleSupport No message of any kind. It won’t even start, the manual backup box is greyed out, for both phones.",@448116 We can help. Tell us what happens when you try to use iTunes to back your iPhone up. Do you get an error message of any kind?,448116,1758823,1758822,,
"@AppleSupport over 24 hours, yall have been no help.",@123370 We’d like to get this issue resolved. Meet us in DM if you'd like to continue.,123370,36098,36097,,
@AppleSupport I have already updated my phone to iOS 11.1 and it Still occurs for the Dutch keyboard (not the English one anymore),"@477471 We’re here to give you a hand. To begin, let’s back up the iPhone, then update to iOS 11.1: https://t.co/80YRnjDFDk",477471,1540644,1540643,,
"@AppleSupport the connection is made but after 2 or 3 min does not recognize the click or is frozen, or the click is made on another part of the screen","@304774 We'd love to help you out! When you say it isn't working, do you mean it won't connect? Or that it has no power?",304774,773520,773519,,
@AppleSupport Ok I will,@333420 That's not expected behavior for a new iPad. Join us in DM so we can better assist you: https://t.co/GDrqU22YpT,333420,898847,898846,,
@applesupport I was used Wi-Fi connection,@460805 Downloads are dependent on the network connection. Are you doing this over Wi-Fi or cellular data?,460805,1468296,1468295,,
"@AppleSupport It cuts in and out also - some they receive, some they don’t. Length of message doesn’t matter. Currently using the iPhone 6",@711882 Thanks for reaching out to us. We're here to help with the messaging issue. Are the people you're texting receiving notifications of texts with empty threads? Are you able to receive text messages on your device?,711882,2493844,2493843,,
"@AppleSupport iPhone 7 Plus, and iOS 11.0","@498847 Battery life is important, and we’ll assist. As a starting point, which iPhone model and iOS version are you using?",498847,1629763,1629762,,
@AppleSupport The most useful thing they said on the phone was after having told me to bring it to the Apple store (that’s over an hour away) in the morning and me saying i need to finish the homework I’m trying to do by the morning the woman’s only response was “I’m so so sorry”,"@701597 Let's look into this for you, so you can get back to your finals. Meet us in DM with more details about what you are experiencing to get started. https://t.co/GDrqU22YpT",701597,2447542,2447541,,
@AppleSupport did that 3 times ..,"@684198 Let's try resetting the network connection on your iPhone to get fresh connection. Tap  Settings &gt; General &gt; Reset &gt; Reset Network Settings. This also resets Wi-Fi networks and passwords, cellular settings, and VPN and APN settings that you’ve used before.",684198,2371181,2371180,,
@AppleSupport You don’t see people timeline bout send a Dm with the issue. FIX YOUR OPERATING SYSTEM!!!,@527702 We can help! Send us a DM with some more information about the issue you're expierencing. https://t.co/GDrqU22YpT,527702,1751432,1751431,,
"@AppleSupport Went to the Apple store and got nowhere. Created most of the tones through iTunes. None work, default ring persists, regardless of which tone set","@730277 Hey, can you tell us some more details on what's going on with the ringtones? Also, were they purchased through the iTunes Store? Let us know some details and we'll do our best to help.",730277,2575319,2575318,,
